Longitude,Latitude,Location,Crime type,Last outcome category
-0.131588,51.516506,On or near Supermarket,Theft from the person,Under investigation
-0.131588,51.516506,On or near Supermarket,Theft from the person,Under investigation
-0.131588,51.516506,On or near Supermarket,Theft from the person,Under investigation
-0.131588,51.516506,On or near Supermarket,Theft from the person,Under investigation
-0.131588,51.516506,On or near Supermarket,Theft from the person,Under investigation
-0.131588,51.516506,On or near Supermarket,Theft from the person,Under investigation
-0.131588,51.516506,On or near Supermarket,Theft from the person,Under investigation
-0.131588,51.516506,On or near Supermarket,Theft from the person,Under investigation
-0.131588,51.516506,On or near Supermarket,Theft from the person,Under investigation
-0.131588,51.516506,On or near Supermarket,Theft from the person,Under investigation
-0.131588,51.516506,On or near Supermarket,Theft from the person,Under investigation
-0.131588,51.516506,On or near Supermarket,Theft from the person,Under investigation
-0.131588,51.516506,On or near Supermarket,Theft from the person,Under investigation
-0.131588,51.516506,On or near Supermarket,Theft from the person,Under investigation
-0.131588,51.516506,On or near Supermarket,Theft from the person,Under investigation
-0.134478,51.512811,On or near Supermarket,Theft from the person,Under investigation
-0.125227,51.511018,On or near Supermarket,Theft from the person,Under investigation
-0.143671,51.507894,On or near Supermarket,Theft from the person,Under investigation
-0.143671,51.507894,On or near Supermarket,Theft from the person,Under investigation
-0.164954,51.499309,On or near Supermarket,Theft from the person,Under investigation
-0.156942,51.498985,On or near Supermarket,Theft from the person,Under investigation
-0.13785,51.497622,On or near Supermarket,Theft from the person,Under investigation
0.135384,51.584449,On or near Supermarket,Shoplifting,Under investigation
0.148434,51.559364,On or near Supermarket,Shoplifting,Under investigation
0.094362,51.545575,On or near Supermarket,Shoplifting,Under investigation
0.148865,51.542198,On or near Supermarket,Shoplifting,Under investigation
0.148373,51.541226,On or near Supermarket,Shoplifting,Under investigation
0.148373,51.541226,On or near Supermarket,Shoplifting,Under investigation
0.148373,51.541226,On or near Supermarket,Shoplifting,Under investigation
0.148373,51.541226,On or near Supermarket,Shoplifting,Under investigation
0.070764,51.536309,On or near Supermarket,Shoplifting,Under investigation
0.070764,51.536309,On or near Supermarket,Shoplifting,Under investigation
-0.203057,51.655304,On or near Supermarket,Shoplifting,Under investigation
-0.201227,51.654782,On or near Supermarket,Shoplifting,Under investigation
-0.203549,51.64578,On or near Supermarket,Shoplifting,Under investigation
-0.176122,51.617895,On or near Supermarket,Shoplifting,Awaiting court outcome
-0.159536,51.61225,On or near Supermarket,Shoplifting,Under investigation
-0.159536,51.61225,On or near Supermarket,Shoplifting,Under investigation
-0.179864,51.611379,On or near Supermarket,Shoplifting,Under investigation
-0.155137,51.607459,On or near Supermarket,Shoplifting,Under investigation
-0.155137,51.607459,On or near Supermarket,Shoplifting,Under investigation
-0.192079,51.603115,On or near Supermarket,Shoplifting,Under investigation
-0.266245,51.600071,On or near Supermarket,Shoplifting,Under investigation
-0.266245,51.600071,On or near Supermarket,Shoplifting,Under investigation
-0.266245,51.600071,On or near Supermarket,Shoplifting,Under investigation
-0.16449,51.590044,On or near Supermarket,Shoplifting,Under investigation
-0.16449,51.590044,On or near Supermarket,Shoplifting,Under investigation
-0.243919,51.58179,On or near Supermarket,Shoplifting,Local resolution
-0.243919,51.58179,On or near Supermarket,Shoplifting,Under investigation
-0.215235,51.557213,On or near Supermarket,Shoplifting,Under investigation
-0.214475,51.556743,On or near Supermarket,Shoplifting,Under investigation
0.18469,51.480159,On or near Supermarket,Shoplifting,Under investigation
0.146894,51.456765,On or near Supermarket,Shoplifting,Under investigation
0.146894,51.456765,On or near Supermarket,Shoplifting,Under investigation
0.146894,51.456765,On or near Supermarket,Shoplifting,Awaiting court outcome
0.144745,51.456967,On or near Supermarket,Shoplifting,Under investigation
0.144745,51.456967,On or near Supermarket,Shoplifting,Under investigation
0.108407,51.464361,On or near Supermarket,Shoplifting,Under investigation
0.108407,51.464361,On or near Supermarket,Shoplifting,Under investigation
0.178798,51.451114,On or near Supermarket,Shoplifting,Under investigation
0.178798,51.451114,On or near Supermarket,Shoplifting,Under investigation
0.104113,51.425445,On or near Supermarket,Shoplifting,Under investigation
-0.261134,51.593989,On or near Supermarket,Shoplifting,Under investigation
-0.261134,51.593989,On or near Supermarket,Shoplifting,Under investigation
-0.261134,51.593989,On or near Supermarket,Shoplifting,Under investigation
-0.261134,51.593989,On or near Supermarket,Shoplifting,Under investigation
-0.261134,51.593989,On or near Supermarket,Shoplifting,Under investigation
-0.261134,51.593989,On or near Supermarket,Shoplifting,Under investigation
-0.261134,51.593989,On or near Supermarket,Shoplifting,Under investigation
-0.261134,51.593989,On or near Supermarket,Shoplifting,Under investigation
-0.279961,51.585202,On or near Supermarket,Shoplifting,Under investigation
-0.279961,51.585202,On or near Supermarket,Shoplifting,Under investigation
-0.315217,51.581496,On or near Supermarket,Shoplifting,Awaiting court outcome
-0.315217,51.581496,On or near Supermarket,Shoplifting,Under investigation
-0.29511,51.570729,On or near Supermarket,Shoplifting,Under investigation
-0.275835,51.564918,On or near Supermarket,Shoplifting,Under investigation
-0.275835,51.564918,On or near Supermarket,Shoplifting,Under investigation
-0.275835,51.564918,On or near Supermarket,Shoplifting,Under investigation
-0.303402,51.538684,On or near Supermarket,Shoplifting,Under investigation
-0.303402,51.538684,On or near Supermarket,Shoplifting,Awaiting court outcome
-0.303402,51.538684,On or near Supermarket,Shoplifting,Under investigation
-0.246485,51.536112,On or near Supermarket,Shoplifting,Under investigation
-0.05136,51.412864,On or near Supermarket,Shoplifting,Under investigation
-0.052869,51.414247,On or near Supermarket,Shoplifting,Under investigation
0.014401,51.406608,On or near Supermarket,Shoplifting,Under investigation
0.089765,51.354982,On or near Supermarket,Shoplifting,Under investigation
0.089765,51.354982,On or near Supermarket,Shoplifting,Awaiting court outcome
0.089765,51.354982,On or near Supermarket,Shoplifting,Awaiting court outcome
0.089765,51.354982,On or near Supermarket,Shoplifting,Local resolution
0.089765,51.354982,On or near Supermarket,Shoplifting,Awaiting court outcome
0.089765,51.354982,On or near Supermarket,Shoplifting,Awaiting court outcome
0.089765,51.354982,On or near Supermarket,Shoplifting,Awaiting court outcome
0.089765,51.354982,On or near Supermarket,Shoplifting,Awaiting court outcome
0.089765,51.354982,On or near Supermarket,Shoplifting,Awaiting court outcome
0.036436,51.309283,On or near Supermarket,Shoplifting,Under investigation
0.036436,51.309283,On or near Supermarket,Shoplifting,Under investigation
0.036436,51.309283,On or near Supermarket,Shoplifting,Under investigation
-0.138889,51.555901,On or near Supermarket,Shoplifting,Under investigation
-0.141167,51.55029,On or near Supermarket,Shoplifting,Under investigation
-0.141167,51.55029,On or near Supermarket,Shoplifting,Under investigation
-0.141167,51.55029,On or near Supermarket,Shoplifting,Under investigation
-0.141167,51.55029,On or near Supermarket,Shoplifting,Under investigation
-0.141167,51.55029,On or near Supermarket,Shoplifting,Under investigation
-0.165789,51.550633,On or near Supermarket,Shoplifting,Under investigation
-0.193577,51.538762,On or near Supermarket,Shoplifting,Under investigation
-0.194072,51.539013,On or near Supermarket,Shoplifting,Under investigation
-0.194072,51.539013,On or near Supermarket,Shoplifting,Under investigation
-0.142012,51.537318,On or near Supermarket,Shoplifting,Under investigation
-0.139304,51.525235,On or near Supermarket,Shoplifting,Under investigation
-0.131487,51.517233,On or near Supermarket,Shoplifting,Under investigation
-0.131487,51.517233,On or near Supermarket,Shoplifting,Under investigation
-0.131487,51.517233,On or near Supermarket,Shoplifting,Under investigation
-0.131487,51.517233,On or near Supermarket,Shoplifting,Under investigation
-0.131487,51.517233,On or near Supermarket,Shoplifting,Local resolution
-0.131487,51.517233,On or near Supermarket,Shoplifting,Under investigation
-0.131487,51.517233,On or near Supermarket,Shoplifting,Under investigation
-0.131487,51.517233,On or near Supermarket,Shoplifting,Under investigation
-0.09172,51.513454,On or near Supermarket,Shoplifting,Under investigation
-0.082073,51.417417,On or near Supermarket,Shoplifting,Under investigation
-0.082073,51.417417,On or near Supermarket,Shoplifting,Under investigation
-0.105699,51.408827,On or near Supermarket,Shoplifting,Awaiting court outcome
-0.105699,51.408827,On or near Supermarket,Shoplifting,Awaiting court outcome
-0.105699,51.408827,On or near Supermarket,Shoplifting,Awaiting court outcome
-0.076502,51.397686,On or near Supermarket,Shoplifting,Under investigation
-0.11795,51.401803,On or near Supermarket,Shoplifting,Under investigation
-0.100919,51.398561,On or near Supermarket,Shoplifting,Under investigation
-0.099688,51.399116,On or near Supermarket,Shoplifting,Under investigation
-0.099688,51.399116,On or near Supermarket,Shoplifting,Under investigation
-0.099688,51.399116,On or near Supermarket,Shoplifting,Under investigation
-0.099688,51.399116,On or near Supermarket,Shoplifting,Under investigation
-0.099688,51.399116,On or near Supermarket,Shoplifting,Under investigation
-0.11053,51.385794,On or near Supermarket,Shoplifting,Under investigation
-0.100332,51.376978,On or near Supermarket,Shoplifting,Under investigation
-0.100332,51.376978,On or near Supermarket,Shoplifting,Under investigation
-0.100332,51.376978,On or near Supermarket,Shoplifting,Awaiting court outcome
-0.100332,51.376978,On or near Supermarket,Shoplifting,Awaiting court outcome
-0.100332,51.376978,On or near Supermarket,Shoplifting,Under investigation
-0.100332,51.376978,On or near Supermarket,Shoplifting,Awaiting court outcome
-0.100332,51.376978,On or near Supermarket,Shoplifting,Under investigation
-0.100332,51.376978,On or near Supermarket,Shoplifting,Under investigation
-0.09697,51.38668,On or near Supermarket,Shoplifting,Under investigation
-0.0727,51.380735,On or near Supermarket,Shoplifting,Under investigation
